TxHash,BlockHeight,voter,option,proposal_id
F4FA52FFDE188000D0268F801C9A10CD8E02FB361D62806B2F72BB85EBACBFE6,7605519,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_ABSTAIN,1196
3DD141ABEDA288201EEC2CD4B5A0D017D1CDA6A79DCB681A1DC30C296ACCBAE6,7605522,terra1e5davancd53swja8wslc444ts4jx9khjrlsvrt,VOTE_OPTION_YES,1188
6F5B516E20603BD2A07AACDC38E7110B20A733704A24AB9F6573D4D9658CA5FE,7605505,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_ABSTAIN,1194
266DE2ADE1678EE028BF5A42992E9C1715D8C4B158A0F4485BA188CCE3F0DEFF,7605506,terra1ayduaf93f6gqfvrsz472cejnnn2lwpej3takhd,VOTE_OPTION_NO_WITH_VETO,1203
71F28C13B90C32F3DA53A7991B97E6E0B020A1620D7A19D65FBE999892F36F1D,7605518,terra145a2q7nv3l9grzgrqly0w0eqlmups6rfzquqs5,VOTE_OPTION_YES,1188
E7839930823D0028BABD6ADED1A001A063B81EDD225DA12DA95E14F828C91380,7605515,terra1e5davancd53swja8wslc444ts4jx9khjrlsvrt,VOTE_OPTION_YES,1188
E51332925FD179B881692FC6F38BD6BA34DB41AF92F2A18136FABF78156FBA0B,7605501,terra1urywanrf4nmk9pydaxxhaxv0k73djxr6rxehh0,VOTE_OPTION_YES,1164
2DAF0556916FDDEC2399AA9EBAA0EBF3E20A36E19219CEFCFFAF65F9E7850053,7605495,terra13p88vs35s5rxgyf047ack3ltcvdvs5fjnka3ey,VOTE_OPTION_YES,1196
D4D0C4E23D54FFF6C8BAD0F6240D297FB14DA621F9D86C71E03C6E395D11749E,7605495,terra163w7n54rurnxmngklw8q8w40tcudlc5njmmn0t,VOTE_OPTION_NO,1196
9F9D50883FFC711EF54F54C8242A40B48F7E1028320FDA7664EA1470C1FFDD04,7605500,terra19hp83jmsjahn7wl50l5nlanjm26qwv5372awqq,VOTE_OPTION_YES,1188
CF6A143E426947054C25E5B8D7A14B934D7BC8D7FBF116F991C295323041E9C5,7605503,terra1ndedft7nu9q03s7haqqdwnzux5rj692g48sngg,VOTE_OPTION_YES,1194
48202819AD1F356FC9C0ED5DC59059A17828E3034F1DF01B18162F5E5830DBFF,7605490,terra10t0eqm0l54pmy8cns33t3xlup400lvxdg3wr3a,VOTE_OPTION_YES,1203
5C33F38C0531A78AC7359E8E3C981A6A63F3B4CFEC48DADB416705C80037469D,7605490,terra1vfwhjz320emzlufzqj034gphwckyjccwdxsx4t,VOTE_OPTION_YES,1164
C7AAB7D00A488A24EE4F474B9CB22DAE895A5BBBCE4E6466C39001A3489246D1,7605495,terra1vfwhjz320emzlufzqj034gphwckyjccwdxsx4t,VOTE_OPTION_NO_WITH_VETO,1169
5A40FAE9F234DA098CB8F2495F85321B5B7A633D3CDE1036B98F8E61D1774BAC,7605496,terra12elaueryga9fe03ua89az4r8gccuu9y05dyjqh,VOTE_OPTION_YES,1188
C03E61A49289C5A294ABE945A701A8CD0C57CDA8A73CC0062C26D8D8C5E36761,7605502,terra1vfwhjz320emzlufzqj034gphwckyjccwdxsx4t,VOTE_OPTION_YES,1188
DCD5A956A74BF24001585870EB845CE9058D3CADA75E6A5DF3468BD153E553BD,7605477,terra19hp83jmsjahn7wl50l5nlanjm26qwv5372awqq,VOTE_OPTION_YES,1196
1FFE70A888538C6895E52048C65FA1BF07F1CFC3404C751F71223152C17857CE,7605477,terra1f3y682dvvrapx6yfh59ypdtyxs0acdwqmxd4e8,VOTE_OPTION_YES,1164
15DED66223D45E3136BC57E8673B9AA896065BB5936A14B9CB0DFCD041BB4D31,7605470,terra16ga6zw407pk2xywgp556j3s5pzdfn9a566st5k,VOTE_OPTION_YES,1196
20DE83901691784122DC382AD4966841874C1592D37BA86778E5D2759A127B63,7605486,terra1c5jtmhjqzlvhwq0nryec74llavfwqfmtr8ulm2,VOTE_OPTION_YES,1188
989F9EA79568E04304F1B39DDAA2928761577681B5C4C356BA1E586D86F838F3,7605485,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_ABSTAIN,1192
EB02694290DAFBB9DFE29FC229349F020D4A10C709D704A3D452224A13B266AF,7605469,terra1n0yh6lw74rjccxfskfjctfkzuv4x89n0n5uy9r,VOTE_OPTION_NO,1196
D3CD482C4A5916FAA9AD3814F3F6D368AB99110345C6B13BDAFD34B2CBF3C96B,7605451,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_YES,1188
30BA2C9325FC70A5FE48605B7FBF40D55CA8F6A8B8B3DA98436CBD34134EAE9C,7605450,terra15chr3twedr0ccatmrsz2f4upydea8jd37d5a8c,VOTE_OPTION_YES,1194
BC24D2B5CB7B55D310B73686CE6620BB4C6BFFEE16CF9A526BB32D6F5385D162,7605450,terra16ga6zw407pk2xywgp556j3s5pzdfn9a566st5k,VOTE_OPTION_YES,1203
152E5B827D23C1B05188B15ECD522C3EC85AC64EEB1BE7C16A3E7390DDBB09EF,7605468,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_NO,1191
2202BE31943969245D62B54BF2A99DF55ABC790F41608102CB26A87B187250BF,7605450,terra1zpp0ucywy0r3dyy46lzasdn9puh0asve88crfv,VOTE_OPTION_YES,1203
59E91ED58612EAA20505CDA88DE28D4F9BBC96B87B6479A8E6BE54BFC2EA2B5B,7605455,terra1ndedft7nu9q03s7haqqdwnzux5rj692g48sngg,VOTE_OPTION_YES,1188
87773439944193A33E210B2468D860ED1A48B8046963A2831890922969FD512F,7605453,terra17vyfpnf8hm4zt40apg0p48z5n82r6a9r85sarw,VOTE_OPTION_YES,1203
A0B19DD8A9E5D84F046CCB828B857B9D2B431CE9005A92A9CBFA0089F66EB5D1,7605434,terra1ndedft7nu9q03s7haqqdwnzux5rj692g48sngg,VOTE_OPTION_ABSTAIN,1169
0BE0CB39894D28FAC9C0657799B09883552D5E875B780DF77EC34CDED8E49C63,7605427,terra1j5jrrtt6n9cy6c6rqxm3m02f3d62vv8ppvagtk,VOTE_OPTION_YES,1203
0FC90DA770C25B2131E03B1D312D05D0EF0AEC34BEE37809431E2F90DFAD5B4A,7605432,terra15chr3twedr0ccatmrsz2f4upydea8jd37d5a8c,VOTE_OPTION_YES,1188
750F3A24FC7AA2E4F0FAB0527E31011A74B1E7C226A0FFBD857E7443CCB2CB2A,7605408,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_YES,1164
F7FC3D7469D879F64BE09FE0BDBBB1F8E6E934B6F02330E6468A447A35E8F1D6,7605417,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_NO_WITH_VETO,1169
FC8F58F692A0D4419F17929E52177E6AD8B391B2C5DF0A9A41CB1449C2FDC301,7605418,terra1jnfsyrxrfqqm6gr43agqvj0u3z7rsu2n4y2rvm,VOTE_OPTION_NO_WITH_VETO,1203
7682AAE4FD0ECE48BD7EDA042CD016191E081EFE65B91DB45A9F1A5198D39A90,7605415,terra1ndedft7nu9q03s7haqqdwnzux5rj692g48sngg,VOTE_OPTION_YES,1164
AA240E2A971E203E8F7F3B20D8E8789F28E7B52C8EC947C46F142C2401A8DA7C,7605392,terra1clvatc2kc6w8f59q5w34vvsvnq80egm4ufsjs7,VOTE_OPTION_NO,1158
D5600949F97376A73A375F16758FD12FA3D87CAD622DE7ACA165C6266545E283,7605386,terra1hd8hxm0xyvfecjm8caw822sa3st7q5qk6tyx5r,VOTE_OPTION_YES,1188
2845CE37662880EC3954B3B0984BE0B24674792E14D3D7B5C4DCB439C4944DF1,7605360,terra1wsl6cg6ew8nsw6njp3tqvgr7kgjsks78m0zev8,VOTE_OPTION_NO_WITH_VETO,1169
72AA1CE7EA1F127994DA50423A844B810B801187C20082E4F77D80DC14D75A04,7605362,terra1z746686wgv9z6ux7y5qdxjwccv2kzlqedhaupj,VOTE_OPTION_NO_WITH_VETO,1197
FFD181AE9C9FE392178EDE03D4BD51E662DD6DDB45F333929C1B72E364698653,7605355,terra1rjvvzmrhpgd9eh3xm9qczr70nczhve7ncj5f4m,VOTE_OPTION_YES,1196
9A0215BAAD1AF330C0A4E5E544E98A7DD4503D166C31FFCA25FD99C501C8576A,7605355,terra1z746686wgv9z6ux7y5qdxjwccv2kzlqedhaupj,VOTE_OPTION_YES,1191
5CDEC4878C2A6D2A350D6A50C7F09A5BAA12904DB75F850087EFFAC5A65EAA76,7605355,terra1t90n5s22rt6fvnuyx3dzsde8jaaupaglrcgc6f,VOTE_OPTION_YES,1200
DDA8EBBE646229D9F3B14D09445155F78E89A95B85CA858BB092622D85D6F92D,7605349,terra1z746686wgv9z6ux7y5qdxjwccv2kzlqedhaupj,VOTE_OPTION_YES,1188
89C92366AD1E7CF450003E6A35CDE3C64E735520986FF3A88372E954F428EC0A,7605354,terra1hxw989u77dvm3ykzjn5g9734nkvnqnnfay854j,VOTE_OPTION_ABSTAIN,1164
3EDF892477D2128ED37FC5A5FF31BF17B5C885CA6464FF88DB5F12F4990D56C1,7605352,terra1rvqm6h00hmp6x40qyekyvk77sp6zt36aq38pe6,VOTE_OPTION_YES,1200
55FF72FAFA5F797D01739219E822C8DB6FB3458240AEE0AA69D139B6784AB03E,7605343,terra1q07ykrst2yx7ekguahtmsge4pweggx7kfxyxnx,VOTE_OPTION_YES,1164
4C8A573121B0DB5F83B8454D3040E5751D82C93DB4FC8B9D276DF7710B2AE484,7605341,terra1rvqm6h00hmp6x40qyekyvk77sp6zt36aq38pe6,VOTE_OPTION_YES,1196
F5457CD80BF33C8E040DE49168F704C2400D2C8A85A076B70DA34F445B368916,7605333,terra1rvqm6h00hmp6x40qyekyvk77sp6zt36aq38pe6,VOTE_OPTION_YES,1191
39637AA7D513BB1C2CCF4B19CF2223B7F7C4283F90F9F002800A8E0CA15F54EF,7605342,terra1wsl6cg6ew8nsw6njp3tqvgr7kgjsks78m0zev8,VOTE_OPTION_YES,1188
08B8E52B3F94CF644DBE2EC5F4D3C04487184EFD4B668E55B7324D24A68E7B6E,7605331,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_ABSTAIN,1158
46F1BE8505CD13970B421964DA6688C0577B7D18C6435BE30768847FE04959D2,7605344,terra1l9czac6mzzpuk7q6xawjdsny44admdg2chakfg,VOTE_OPTION_YES,1194
9C5B439CE07AE3E0DF7DF1CB0D03E3EB56C4E731BBC6CC0C66D00F115C7E3229,7605337,terra1l9czac6mzzpuk7q6xawjdsny44admdg2chakfg,VOTE_OPTION_YES,1192
02AE0A4F422BF090379538AF3932823A08090A158085A7D26FDA5A3472C615A6,7605306,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_ABSTAIN,1197
1EB115D9AD3C2058DFA7BBDC94A4142BFC72D33CCA95398681A7DBADC1BB2D37,7605322,terra12tta9nsz9suxqw9qy9gcpgflh7327s8xgjkasx,VOTE_OPTION_YES,1192
13887CEC7CCFE61A4F79BFF4A4B6621F4832EF0369A223E9009304F4E3C8782D,7605311,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_YES,1200
59EE888B73261A5807F13DE75D29AD5D0F35888B45F03850DAF07E551610D792,7605320,terra1wsl6cg6ew8nsw6njp3tqvgr7kgjsks78m0zev8,VOTE_OPTION_YES,1192
B3657578D0AFF376AE193BB2099C387FE43BB192AC79A43A762393AB9B17A46F,7605324,terra1rvqm6h00hmp6x40qyekyvk77sp6zt36aq38pe6,VOTE_OPTION_YES,1192
34FAF1105E5E262455265492753D080B8DF5B48DC0466FB5D3EC4B7ECB40F32E,7605323,terra1rc5fv6u3pn8gtytva289ka2tv9ppaj28vz35qx,VOTE_OPTION_YES,1157
26FF2A1BD7023EC8C5EA835DB7D5C6C0F23821455C637CCDB5324A17AA5B4F2D,7605301,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_ABSTAIN,1196
66CF54DE274ED9A129F120EA98F6909CC05112163CA92617695065D7F700018D,7605291,terra1wtgzupd3zf38l0d3jswd3a9jgkgrfgujatyz5t,VOTE_OPTION_YES,1188
D7CBB4BE4A29E00D1477D9993A61810EFBF1E082C3A3A20A7267DDD8A2ACC5DC,7605295,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_ABSTAIN,1194
FF67CB6A784D806A518FA6F8E4CE6C48562FC90D4C8CD5D18FE8DE37F2E9F008,7605297,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_YES,1194
234133C7741A62F033A100F3A9AA8DEF0ED770E91963AB5D981B5EFF6A02052F,7605298,terra1yxp2eftcl3aeq2rqufj6u7zpz37d7pxsq9nxwe,VOTE_OPTION_YES,1188
98E9E5E0F1B2863E91523D6F992B31550763ECCCC9B92ECA0CCD4F7433735660,7605301,terra1nv4zxl07s5cnja3aljs5a5xgczwcyrygt56dm5,VOTE_OPTION_YES,1194
70587AF97C239C14B2F140985D96DF8C679122BB67BF88EA9D99B58C71ADCEDA,7605271,terra19sdsmawmeha0zauh389dg5v9x6dkeqsuvz7l7t,VOTE_OPTION_YES,1192
C6C0234B05D75A5A4B88BAE9698F0A73342CCA20F5F17F2A4D33D341FFB394C2,7605285,terra15chr3twedr0ccatmrsz2f4upydea8jd37d5a8c,VOTE_OPTION_YES,1164
8F672CB5DC50E978BF8A9CAD3304EDC6388C1B80BAB86D439024F6C951C80909,7605278,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_YES,1164
A4F0D54E65F74A313D0CFC669DC9DDAF4C9A677031619CCC17C4A2F138AF8EE9,7605278,terra1apre2xrgtzaewrlwva72w6c2lcwe0neuf2utuk,VOTE_OPTION_YES,1197
2E423DEA95E937D4A5B025B50EB786CA5B7BA95ACAF00059DC4B438F69F24E33,7605275,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_ABSTAIN,1191
691F21127C77267A6567B74829CE3B68F51F64FFFAC29E32AC0F25109E5C5086,7605289,terra15w8pk7dsgt6asf6uysnfp03q797ufudw7539vl,VOTE_OPTION_ABSTAIN,1192
4C6B4B4E171C1A691AAA4D12493F33018591A3FD260C3FF06A61C1D12F7CF142,7605264,terra1acun26p58ck4lt9gr3qjghcp4ehnsjf9fd5gyy,VOTE_OPTION_YES,1188
D9CFFACB80A2E71631E9F39A8397DD9815F531E8416BB5DFE447D0F165339E49,7605252,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_YES,1196
24B3158A536BA8913F5A06FDEA8089047612C9F0733BA36FF1440141E03D5631,7605266,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_NO,1157
04F544455380D8AE992F0E4403E3E4260CFA58DF5086541AF8179696D67D68E5,7605255,terra1nh2te7aetdmf0cf2fvd0x2tzlgvdg9cv46zxg8,VOTE_OPTION_YES,1188
008727CE24A5D1C4B6D7B462FE60AB853815CCAFEEACA8C7D5DCB7F2DBACEEA6,7605244,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_YES,1200
8C54A7BF353CEC4BC3412A87036FCBE7AD4BED8F77C1B6AC9D1EC13A7E402155,7605238,terra1acun26p58ck4lt9gr3qjghcp4ehnsjf9fd5gyy,VOTE_OPTION_YES,1197
E5A2978FA69D8BB9732A85954B77E78F43597C53650D96B283055289F7F0884D,7605230,terra1s37jp0wk665yt7jp2znm77mgpa6prhkefvuvx4,VOTE_OPTION_YES,1188
9A244C554271D5A8C27FF04AA9FF8D51905FD74A911838A7C18846443EF19709,7605232,terra12gyvuq7xu5ffp8cpj2j9uansyegvtlyc5n5na7,VOTE_OPTION_YES,1200
35F6D672DD5A69182264FA7DFD71D9BB24E0CA1DE3488322C222637A0B46488F,7605228,terra1gywjpfl4nyhc08l0a8vc7ds4vtpydn3efw9jyu,VOTE_OPTION_YES,1188
873BE3DADC7DBFBC84DC47E1853BBE4E00C4BDF161DDA13A139A2C49C544394B,7605231,terra1acun26p58ck4lt9gr3qjghcp4ehnsjf9fd5gyy,VOTE_OPTION_YES,1197
4ECE7448AF2A86DA050031A7EC5CADFBD2652592A90753E5541143AE8CE09EFE,7605241,terra1c43ag8akme9qhf5zykmu52lf2xl22vl4mwt5pp,VOTE_OPTION_YES,1200
73BCAA383DD9886CD781D6A2977527DCF442F273FD474A86926C73FB5D4F6B36,7605217,terra1tvuqukk37cm08j5fpyrsg6tx0ledpwhacfq4cd,VOTE_OPTION_YES,1188
5D3CE971AC528777303DBF0DFFA26BF00CD525C3C79ED971FF32EB6D155CFDF0,7605207,terra1r5rxxqtaxcmfrez84h6y33vrm3mga4cvhkjl7x,VOTE_OPTION_YES,1188
F7171C4631133B04470B9393E25907EDC16C7E6CFD60A420E44371507D16E701,7605186,terra143vcnydftdezn29x2ntyr7gz4dtlxm8apmw3fy,VOTE_OPTION_ABSTAIN,1196
134D9B2E82AD314660D67B235084612AF0AE359B51DEB504E9F47EE0C3F56999,7605198,terra193lnaxwe5vw6av3d7sxtrhk52drz39lsayl36g,VOTE_OPTION_YES,1192
B4A69B47D0699085AE1807C1353FA2FEFF50F62C9F98C38A61E9567EFCD232E9,7605198,terra1yren6hmgmgea80q03qcam8me8s7sx4jqzz2lmv,VOTE_OPTION_YES,1188
1BCE4C74DFD1042EB597A87411112F22D54A0788FAF2A1C60E91B1AFE73E3CCF,7605189,terra12myx6484n4w8kxqqu52mu2z8257s5ff33xn66u,VOTE_OPTION_YES,1200
038C3DCD6613EF009B8A2878B4E4AF1094C01EF15FB4C175BC495CB7C0E2536E,7605173,terra1ah93q8ldpa69fuf78tgfk7c9fgfj0z3h4jd0l3,VOTE_OPTION_YES,1188
FA7319319FFAE70F3F35E447EA5204CEEE18CD2408BF2E356D22327AFEF81834,7605159,terra143vcnydftdezn29x2ntyr7gz4dtlxm8apmw3fy,VOTE_OPTION_ABSTAIN,1200
AFEA98DA59B60D3A961BA83D300E85746C518788A3D6BF489E9FF49662FBC3E4,7605097,terra1zjc78j3jr3u2683nj8lnkyrgw4z8h0rm9nn9aw,VOTE_OPTION_YES,1196
8AB0B714E3847DAA44C73D8E25A6DDD5DC781E40F053AE295B83C77D5C222B07,7605108,terra18srq6hncwfcpve3hx5fyfx24lfjga0l452vtn0,VOTE_OPTION_YES,1188
F51BE7B7A2EE9193E9800BEB40B07656E2A31A3F26938936A55917057E157302,7605119,terra1dm0pj7544xnsngsu7wmhv4wqxucmr8gcna9f55,VOTE_OPTION_YES,1188
0E0EC898825123602FBB4BC1EE8ED66FCC22628BD2B0ACF3CE03009B1A0D441E,7605123,terra124wcq8uw8uyfv7ywtcnx435alp6due8dwkp58u,VOTE_OPTION_YES,1192
5EEAB3FB220FA8134C90BBCF8FAD42C0D3039D27BF586FA2FA5C318C2EBFDE93,7605113,terra1t70xq9pjhvvzvzsjqf4a8hq75wjhe709eaedul,VOTE_OPTION_YES,1188
82FD7480326B1BA55A3A65024D25AC1843E154ECD4A4CCDEA58B392FE5A4831E,7605099,terra1yjhklujx52r3m9pd5zsfnmn7ahkvv354qrfkhe,VOTE_OPTION_YES,1192
374BB08003772536BBBAF9EE1AA6FAB6CBF1E9117315257F5671472EDE9765C8,7605098,terra1g9zs2x5yp4tukuhzmcuut82u9glgr3f3zt897a,VOTE_OPTION_YES,1188
1B78B95CE40FE3E6839DFE24D6D5B24A2739883693DFA0CD5A4CE5524CAE66D0,7605095,terra124wcq8uw8uyfv7ywtcnx435alp6due8dwkp58u,VOTE_OPTION_NO,1196
34898E6F880DFE1C00C26138A3F8CC6BC3F7B9D96428405B53D40E5BFAB7BCAC,7605081,terra1hamzkg49qk5rv9qq6ad68r5wtm2dlzpxur2x7t,VOTE_OPTION_YES,1164
DA049F4351583F9B8323F5124C4B73A793DB619A6AC7FFAD5CF43E465679C6E0,7605080,terra1zjc78j3jr3u2683nj8lnkyrgw4z8h0rm9nn9aw,VOTE_OPTION_YES,1200
62DCFBFB24F1BA1D86D43CC860E52DFBAA97620BA2A7CB82E41D6B482167FBBF,7605073,terra1vmhe4rzn4g5gz44fd5a5l6962x0x0jmdhsq8a9,VOTE_OPTION_NO_WITH_VETO,1169
23B1DC5902280D657B65461143F3234FEB0067CC50B350E5F910432E03C88551,7605074,terra1pggvmnlgd53j3c8093lrrdlkv382mc2cl7afj6,VOTE_OPTION_YES,1194
7558430EDCCBE5DDED4727E71CDD8FA1C468699AE48930DF9BF09502CCF65785,7605096,terra1y2knqee6g37f9434rtuukmk5j87d5c77rjx4q7,VOTE_OPTION_YES,1188
3D699D3EE7FEA4C13261D4ED1E58908E1E6D51E8D1BB97A1C1281B914FA93D71,7605092,terra1hamzkg49qk5rv9qq6ad68r5wtm2dlzpxur2x7t,VOTE_OPTION_YES,1188
57BA9EBFE77441349445CE62BFC1F30D3A502DD27D66BAA98C26A974615B4BEF,7605092,terra1rffx57ty374ef7z8wwx8w2nu4f8m2awfy8ac6j,VOTE_OPTION_YES,1194
08D10DB246E913B0ECBE78E16E292FDD94E73119F5D745B743704A1953C3042E,7605081,terra1mwupdadm97c9xfc5jmwdpajfeh3z77mynfr0hm,VOTE_OPTION_YES,1194
91E74193403E3670F35CDA1B99CA114DBD7802BDE446D4C9DE195A365F60C9EA,7605090,terra1psgy9nk6a5yj9cfk663qz0u44djrgz2ddz6fxd,VOTE_OPTION_YES,1164
CFF902723662702BEECDB9ED8EEB1B08F3AA0C3FE20C9C990AD920BFE131C176,7605085,terra1arvr9j6xxmz5mrcrxpnucnjl7c9aewv89kutta,VOTE_OPTION_YES,1188
71353414CD8FE48143F7D0008062C47CE3BD48D3374EAA43C273DF17BC7F41ED,7605040,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_NO,1196
7396C21C3AA156696B17D07C860E6928433E0BACEB879AE5E613DAB8D91CABBA,7605068,terra1xg72qugdjrj3dqxydas9kj2vgmcd9734xgakcp,VOTE_OPTION_ABSTAIN,1188
B2B991C7E218BDC282EAE101873F03C9F916896AE506FD6FB7D4EB6C4B89692F,7605044,terra1tr0dhtqalj8fd5gzzad53y2xxgyc5aw2u3zvfr,VOTE_OPTION_ABSTAIN,1192
7B47DFEA2DF412BB0808ECD2678B567531754FA3717654EB1E9525A84E570FA8,7605050,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_YES,1197
A06DD8A1A0EE92ECF95E527AE12F06A530E5E364DA876EE2C43DA5A6E8AA13C0,7605055,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_ABSTAIN,1200
1A8B592462ED4E0C16A241D4A28374065384246A1CFBAF5C0E7260D7479384B2,7605051,terra1arvr9j6xxmz5mrcrxpnucnjl7c9aewv89kutta,VOTE_OPTION_YES,1197
A587459AEBE815E4980AB2E1BC90F78BC50B919E96FC42583BDB39693359E2B3,7605041,terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,VOTE_OPTION_NO_WITH_VETO,1169
B342D6A74EB86A69F7CA288B104409390BCF8D988574E141B3E7D0C9087A76EB,7605013,terra1hvq6xhknw8x2c7739wpvkmypx883jrckqrdan5,VOTE_OPTION_YES,1194
BCCAF4C3B628B083B7D53AD0115368328C670F72CA8702F64360065C9BDFB51B,7605012,terra167d69atdud4pghdd2djt7r7dujghzynlxx8ct4,VOTE_OPTION_YES,1197
44932BFAAB738F8B47364ED3C8350EB6BC9C2E2985B68946E8F703E23C4C7191,7605012,terra1awk9y26vw8nw8xenmcq2s69nfcwqsu9yw34cyj,VOTE_OPTION_YES,1191
52F2C107E2C172D5351E0DDCA8B1B21E31B26660F974CA465E7CBC402B1F904E,7605014,terra1lskq8jwgszkdavapfhpnn344yjuadyg5rf94rk,VOTE_OPTION_YES,1188
0AE36A2A6BB1AF5D68570D6A3E84604B939D557628321564A27B884EA5360B3D,7605026,terra1hvq6xhknw8x2c7739wpvkmypx883jrckqrdan5,VOTE_OPTION_ABSTAIN,1196
9372D3F5ADA1971627654AABE8F69075975B056C8D7D90F2BC53C41B64FB59F5,7605019,terra1vfwhjz320emzlufzqj034gphwckyjccwdxsx4t,VOTE_OPTION_YES,1157
D79F1FC90A5930456B40150471CD4FCF921C17D8CB26E6CC12EC029452446744,7605023,terra1lskq8jwgszkdavapfhpnn344yjuadyg5rf94rk,VOTE_OPTION_YES,1164
488E89B1885B405E3E78DA831914F80FA2260F2313282799E6B15C5A344433C0,7605023,terra1awk9y26vw8nw8xenmcq2s69nfcwqsu9yw34cyj,VOTE_OPTION_YES,1164
5001589B0331E4F2CA316988597673D3761B4AC5A9472CCE09D5270390D33297,7605032,terra1hvq6xhknw8x2c7739wpvkmypx883jrckqrdan5,VOTE_OPTION_YES,1194
0692520BA9268F5C048D62AC922631163445973797C9DBC530353D4B3DE443F6,7605032,terra1vfwhjz320emzlufzqj034gphwckyjccwdxsx4t,VOTE_OPTION_ABSTAIN,1158
F439403159B6D0C0C5989A332C1849D9331BC3373A280AE2B5B605E0660C5387,7605026,terra1su9eezuavy8g9meurwns94236en6aug8mqymwe,VOTE_OPTION_NO_WITH_VETO,1200
18677B018796182A8ACB6D4A0E97593C5836518606BC6D2C5FA5DDF4D9E375D1,7605026,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_ABSTAIN,1192
621355DD0FC2DD69756F2E351E546F855314B1F1180A9627B78ED88FC46B4918,7605033,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_YES,1194
EA30CD57CBA7E46039EDDCB420B12A63E835AB65D2DFBDDB314BDC09A6C13069,7605017,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_NO,1191
7C3354B583E97027C122046C0E87B21BB181E5EA525B5C42BA9851D2BB31C43A,7605016,terra1rynv0gcjfyyqfsh090prsy0ztkvyazawp3a02w,VOTE_OPTION_YES,1194
7F143FDFB25F82E1BCADA718E1C7886D0A703AA480976D10C553279C25BA6E49,7605007,terra1rlysr5uudxrhw5rqt789nea90clrd4k7hjukez,VOTE_OPTION_YES,1188
4FAD8836E2B2DED909884E19AB8FD680B1D73C108D19EF25DA317777CA571314,7605005,terra167d69atdud4pghdd2djt7r7dujghzynlxx8ct4,VOTE_OPTION_YES,1192
E48AB8891FD1839776B7AA8F253FEC8217DF54A88A139579D9EC2E94CEBCE58E,7604990,terra1y6jckk8k3kp2ycl3yy02hah30u760stvxe8t3k,VOTE_OPTION_YES,1164
7B83924DAA8C6A9E016186F19B6472D7B8F0327581607ED914CDA24E5537E602,7605001,terra126c45q2thxs9tkacjel776zj4w3f0ua8ykxyj0,VOTE_OPTION_YES,1188
677ECF7F9CD7664EA0F13B25BA8102090947B1A20C82C37905F9916B198F2F3D,7604988,terra1eq45lzd0299wehcg8j38x3dyrelzqqjh6y6h6e,VOTE_OPTION_YES,1188
9BD1C05C0A3DF88D86801EEDD3AB73CB192CF75A252D81245E1AAFA7ED6D478C,7604991,terra167d69atdud4pghdd2djt7r7dujghzynlxx8ct4,VOTE_OPTION_YES,1188
5EA580453D592C26F796B3FDCA3F3505822BF130F62424BBF5DD2F8930F53C17,7604963,terra1f2hswusq0zfwzj2mr9xvy443744mvkxxqyp6kj,VOTE_OPTION_YES,1188
EE925BD2DE3D0FECDC201D8826370E55131F6E9C5DE003A93CABDCA46D4CA3D6,7604982,terra1rynv0gcjfyyqfsh090prsy0ztkvyazawp3a02w,VOTE_OPTION_YES,1188
